zip_code;city;lat;lng;ne_lat;ne_lng;sw_lat;sw_lng
97956;Werbach;49.7055;9.69095;49.727;9.72918;49.6553;9.54918
97904;Dorfprozelten;49.7891;9.36664;49.8183;9.4063;49.7701;9.34133
97892;Kreuzwertheim;49.7808;9.53019;49.8249;9.56922;49.7442;9.49666
63820;Elsenfeld;49.8283;9.20041;49.8657;9.25934;49.8022;9.14669
64521;Groß-Gerau;49.9056;8.45981;49.9658;8.55107;49.8629;8.4046
55130;Mainz;49.9517;8.32287;49.9885;8.34311;49.9385;8.28003
55218;Ingelheim;49.9643;8.07167;50.0091;8.13764;49.9297;7.97655
55424;Münster-Sarmsheim;49.9417;7.87649;49.9571;7.90304;49.9302;7.84348
66640;Namborn;49.5204;7.16767;49.5462;7.20686;49.4859;7.11992
64390;Erzhausen;49.9525;8.62856;49.965;8.67197;49.9417;8.59442
64807;Dieburg;49.9043;8.82128;49.9264;8.87217;49.8788;8.75104
64747;Breuberg;49.8204;9.03894;49.8573;9.08979;49.7907;8.99138
65479;Raunheim;50.0131;8.4726;50.0372;8.51977;49.9903;8.42422
64850;Schaafheim;49.9272;8.99389;49.9506;9.05057;49.862;8.95741
63263;Neu-Isenburg;50.0411;8.65262;50.0641;8.7616;50.0148;8.59053
63110;Rodgau;50.0179;8.89029;50.071;8.94469;49.9595;8.8187
86938;Schondorf;48.0574;11.0906;48.0695;11.1057;48.0342;11.0644
82386;Oberhausen;47.7686;11.1259;47.7946;11.1901;47.7281;11.0597
82445;Schwaigen;47.6077;11.1397;47.6577;11.1672;47.5913;11.0774
82491;Grainau;47.4618;11.0054;47.4848;11.0655;47.4186;10.9329
82407;Wielenbach;47.8678;11.1846;47.8976;11.2502;47.8435;11.0775
86675;Buchdorf;48.7834;10.8418;48.8056;10.8793;48.7646;10.8015
91632;Wieseth;49.1637;10.4817;49.1977;10.5156;49.1434;10.4309
86709;Wolferstadt;48.9066;10.7765;48.9494;10.8324;48.8763;10.7137
91541;Rothenburg;49.377;10.1608;49.4075;10.2225;49.3245;10.1029
91592;Buch a. Wald;49.3211;10.327;49.3447;10.3666;49.2954;10.2544
91722;Arberg;49.1297;10.6288;49.162;10.6936;49.1013;10.578
82287;Jesenwang;48.1638;11.1327;48.1946;11.1681;48.1381;11.1022
82281;Egenhofen;48.2595;11.1837;48.2968;11.2324;48.2186;11.1319
86551;Aichach;48.4425;11.1182;48.5023;11.2127;48.3965;11.0121
97271;Kleinrinderfeld;49.6979;9.84181;49.7346;9.8653;49.6795;9.82164
97292;Uettingen;49.7902;9.72699;49.8136;9.75727;49.7634;9.64505
97840;Lichtenau;49.8898;9.46047;50.0384;9.60618;49.8398;9.42324
63875;Mespelbrunn;49.9192;9.29026;49.944;9.33994;49.8986;9.24704
82493;Kranzbach;47.4861;11.2137;47.5012;11.2587;47.4417;11.1576
82444;Schlehdorf;47.6505;11.3116;47.6778;11.3531;47.6133;11.271
82387;Antdorf;47.7556;11.3085;47.7877;11.3598;47.736;11.2507
82346;Andechs;47.9612;11.2023;48.0224;11.2457;47.9214;11.1511
82234;Weßling;48.0745;11.2737;48.1019;11.2978;48.0404;11.2199
82275;Emmering;48.1779;11.2956;48.1981;11.3293;48.1584;11.2614
86676;Ehekirchen;48.6365;11.1025;48.6756;11.1746;48.5947;11.0221
86565;Gachenbach;48.5062;11.2427;48.5485;11.3037;48.4638;11.2025
85250;Altomünster;48.3887;11.2551;48.4422;11.332;48.3368;11.1615
65205;Wiesbaden;50.0556;8.31438;50.082;8.38087;50.0251;8.25629
65396;Walluf;50.0441;8.15028;50.0685;8.17494;50.0296;8.12754
65366;Geisenheim;50.0247;7.94546;50.0974;7.99196;49.9749;7.88323
55624;Weitersbach;49.8793;7.33671;49.9005;7.39852;49.8246;7.25425
55499;Riesweiler;49.941;7.5784;49.9708;7.61866;49.912;7.54061
66839;Schmelz;49.4378;6.84483;49.5017;6.93653;49.3927;6.7854
66740;Saarlouis;49.3013;6.73695;49.3617;6.81588;49.2605;6.67522
66709;Weiskirchen;49.5415;6.81976;49.592;6.85118;49.5072;6.75723
54422;Züsch;49.6669;7.03371;49.7115;7.10517;49.6211;6.97859
54424;Thalfang;49.7508;7.0039;49.7945;7.08511;49.7218;6.94609
66780;Rehlingen-Siersburg;49.3688;6.62833;49.4195;6.70404;49.33;6.53753
55430;Urbar;50.0779;7.69343;50.1387;7.76523;50.0332;7.63357
54483;Kleinich;49.8888;7.18537;49.9162;7.22054;49.8637;7.13525
54314;Zerf;49.5905;6.68071;49.6519;6.76829;49.5352;6.61985
54320;Waldrach;49.7447;6.76164;49.7655;6.79007;49.7274;6.71544
86703;Rögling;48.8491;10.9536;48.8649;10.9842;48.8257;10.9227
86643;Rennertshofen;48.7638;11.0465;48.8233;11.1464;48.7218;10.9476
91793;Alesheim;49.0463;10.8637;49.069;10.8995;49.0013;10.8318
91729;Haundorf;49.1547;10.7987;49.2048;10.868;49.1184;10.7287
91595;Burgoberbach;49.2203;10.5897;49.2457;10.6105;49.1973;10.5638
91611;Lehrberg;49.3467;10.4969;49.3925;10.5813;49.3212;10.4132
97993;Creglingen;49.4458;10.0791;49.5474;10.1616;49.3835;9.9707
91620;Ohrenbach;49.4742;10.2229;49.4921;10.2691;49.4427;10.1686
91613;Marktbergel;49.4403;10.371;49.4804;10.4053;49.4102;10.3349
97252;Frickenhausen;49.6753;10.1017;49.7052;10.1341;49.6572;10.0617
86562;Berg im Gau;48.6367;11.2552;48.6608;11.3068;48.6102;11.2027
86633;Neuburg;48.7293;11.1925;48.8031;11.3046;48.6881;11.1047
97236;Randersacker;49.7567;9.99667;49.7761;10.0562;49.7234;9.95337
97276;Margetshöchheim;49.8314;9.84864;49.8522;9.87113;49.8225;9.8286
97848;Rechtenbach;49.9827;9.51036;49.989;9.53967;49.9694;9.49503
97267;Himmelstadt;49.9195;9.78554;49.9433;9.82958;49.9075;9.7377
63768;Hösbach;50.0339;9.21483;50.0563;9.25244;49.9664;9.17377
63801;Kleinostheim;50.0194;9.07016;50.0375;9.10262;49.9875;9.0299
65929;Frankfurt;50.1013;8.53897;50.1218;8.56668;50.0664;8.50705
65817;Eppstein;50.145;8.36733;50.2028;8.41435;50.1287;8.31796
65232;Taunusstein;50.1542;8.16597;50.2211;8.24269;50.0936;8.09777
65321;Heidenrod;50.1778;7.97589;50.2384;8.04335;50.1034;7.8829
60320;Frankfurt;50.1355;8.6719;50.1472;8.69626;50.1315;8.65999
63165;Mühlheim;50.1047;8.83815;50.1333;8.88624;50.0707;8.80703
61440;Oberursel;50.2092;8.55206;50.2453;8.63859;50.1673;8.45373
61137;Schöneck;50.2034;8.83606;50.2366;8.88735;50.1783;8.79911
63543;Neuberg;50.2025;8.98256;50.2165;9.01756;50.1796;8.94837
63579;Freigericht;50.1431;9.14381;50.1632;9.2116;50.0949;9.06804
82152;Planegg;48.1073;11.3983;48.1184;11.4637;48.082;11.3163
82335;Berg;47.9102;11.3122;47.9995;11.4288;47.8207;11.2697
82547;Eurasburg;47.84;11.4141;47.8877;11.4553;47.7893;11.3589
83673;Bichl;47.7105;11.459;47.7416;11.4841;47.6972;11.3724
83676;Jachenau;47.6055;11.4617;47.6541;11.546;47.5314;11.2893
82544;Egling;47.9311;11.5034;47.9746;11.6058;47.877;11.4308
91795;Dollnstein;48.8618;11.0852;48.904;11.148;48.834;11.0397
91728;Gnotzheim;49.0554;10.7138;49.0735;10.7377;49.0343;10.681
91580;Petersaurach;49.3251;10.7301;49.3671;10.7882;49.2776;10.6488
91798;Höttingen;49.0678;11.0127;49.0987;11.0482;49.0408;10.9756
97258;Oberickelsheim;49.5853;10.1295;49.633;10.3034;49.5333;10.0695
91575;Windsbach;49.2535;10.8369;49.3169;10.9135;49.1983;10.7404
85247;Schwabhausen;48.3039;11.3463;48.3477;11.4038;48.2768;11.2897
80999;München;48.1931;11.4463;48.2117;11.4732;48.1737;11.4304
85258;Weichs;48.3874;11.4198;48.4104;11.4565;48.3541;11.3795
85241;Hebertshausen;48.2941;11.4942;48.3283;11.5315;48.2624;11.42
85298;Scheyern;48.5011;11.4463;48.5396;11.4888;48.4601;11.3832
97273;Kürnach;49.8446;10.0551;49.8556;10.0878;49.8203;10.0047
97780;Gössenheim;50.0234;9.78153;50.0344;9.81321;50.0005;9.7352
63869;Heigenbrücken;50.0411;9.31748;50.0715;9.39497;50.0137;9.25201
97794;Rieneck;50.1027;9.64055;50.1241;9.69292;50.0764;9.58017
63639;Flörsbachtal;50.1157;9.48342;50.1692;9.53123;50.0835;9.37586
83674;Gaißach;47.7212;11.6;47.7571;11.6736;47.6781;11.5564
82064;Straßlach-Dingharting;47.9847;11.5188;48.0132;11.5679;47.9493;11.4707
81371;München;48.1147;11.5492;48.1242;11.5609;48.1005;11.5396
80939;München;48.2012;11.6146;48.2292;11.6507;48.1841;11.5755
85049;Ingolstadt;48.7557;11.3365;48.7904;11.4372;48.7368;11.256
85123;Karlskron;48.6673;11.4074;48.705;11.4563;48.6334;11.3384
85307;Streitberg;48.4743;11.5616;48.4991;11.6031;48.4541;11.5287
85296;Rohrbach;48.6128;11.5453;48.6474;11.5855;48.5834;11.4905
65510;Idstein;50.241;8.2573;50.292;8.40624;50.1727;8.13634
65326;Sandersmühle;50.2482;8.08146;50.2814;8.16151;50.2054;8.0218
56355;Winterwerb;50.2014;7.85813;50.2729;7.91257;50.1481;7.71242
56346;Theismühlen;50.1922;7.68574;50.222;7.75968;50.1221;7.64621
56858;Würrich;50.0683;7.28303;50.1202;7.35478;49.959;7.08268
54536;Kröv;49.9926;7.09006;50.0212;7.12445;49.9668;7.04405
54486;Mülheim;49.907;7.0142;49.9157;7.05618;49.8854;6.99861
56288;Zilshausen;50.057;7.46086;50.1376;7.58158;50.0098;7.33988
66693;Mettlach;49.4953;6.5581;49.5443;6.65721;49.446;6.44758
54441;Wellen;49.6394;6.54156;49.6965;6.65166;49.5167;6.42163
54329;Konz;49.6757;6.62541;49.7239;6.67117;49.634;6.51991
54347;Neumagen-Dhron;49.8488;6.91375;49.8854;6.95266;49.8178;6.87144
54343;Föhren;49.8678;6.76592;49.8803;6.81312;49.8487;6.73351
56321;Rhens;50.2711;7.58982;50.2975;7.64161;50.2513;7.53656
54516;Wittlich;49.9884;6.90348;50.0331;6.98317;49.9553;6.83134
56864;Pelzerhaus;50.0777;7.04736;50.1066;7.0982;50.0503;7.00224
54311;Trierweiler;49.7663;6.56482;49.7916;6.61901;49.7376;6.52693
54662;Speicher;49.9407;6.66275;49.9664;6.70844;49.9173;6.61368
54666;Irrel;49.847;6.4543;49.862;6.48884;49.827;6.43185
85131;Pollenfeld;48.9499;11.2273;48.9706;11.2936;48.9079;11.1232
85122;Hitzhofen;48.8809;11.3068;48.9122;11.3565;48.8367;11.2694
91166;Georgensgmünd;49.1967;11.0029;49.2391;11.1;49.1533;10.9578
91189;Rohr;49.3451;10.9533;49.3844;10.9979;49.2935;10.8615
91463;Dietersheim;49.5478;10.5456;49.571;10.6116;49.5175;10.4732
90613;Großhabersdorf;49.402;10.7865;49.4478;10.8457;49.3715;10.7371
91478;Markt Nordheim;49.5668;10.3373;49.6102;10.3834;49.5369;10.2576
97346;Iphofen;49.6712;10.3221;49.7356;10.388;49.6211;10.2373
90616;Neuhof;49.4563;10.6456;49.4785;10.7005;49.4219;10.5964
97353;Wiesentheid;49.7935;10.3403;49.8304;10.429;49.7758;10.2511
85120;Hepberg;48.8271;11.4626;48.8401;11.4775;48.8176;11.4434
97523;Schwanfeld;49.9202;10.1364;49.9396;10.1651;49.9025;10.0991
97785;Mittelsinn;50.1878;9.61591;50.2058;9.66158;50.1715;9.58264
97762;Hammelburg;50.1141;9.87424;50.1832;9.96526;50.0295;9.77925
97535;Wasserlosen;50.0691;10.0344;50.1085;10.0927;50.0298;9.95743
63619;Bad Orb;50.2073;9.37977;50.2453;9.43009;50.1739;9.29142
63584;Gründau;50.2443;9.17698;50.2882;9.26104;50.1817;9.0647
61273;Wehrheim;50.3052;8.58811;50.3547;8.65011;50.2633;8.52772
65618;Selters;50.3538;8.27742;50.3865;8.36132;50.3226;8.19739
65550;Limburg;50.3643;8.09194;50.376;8.12465;50.3543;8.06432
56132;Waldfrieden-Schweizertal;50.3161;7.69362;50.367;7.7931;50.2781;7.64523
61169;Friedberg;50.3249;8.74087;50.3644;8.82129;50.2896;8.63669
63674;Altenstadt;50.2831;8.94823;50.3153;9.00813;50.2542;8.89775
61279;Grävenwiesbach;50.3832;8.44557;50.4152;8.51939;50.3453;8.38637
35510;Butzbach;50.4216;8.63067;50.4853;8.73631;50.3685;8.51404
61209;Kreuzquelle;50.3906;8.90219;50.4196;8.95767;50.3559;8.83853
63683;Ortenberg;50.356;9.07913;50.3978;9.16449;50.3154;8.98698
63636;Brachttal;50.3023;9.29706;50.3332;9.34883;50.2721;9.23912
81827;München;48.1081;11.6882;48.1226;11.7146;48.0935;11.6648
85649;Brunnthal;47.9927;11.6863;48.0463;11.7251;47.9668;11.6232
83624;Otterfing;47.9131;11.6795;47.9378;11.7051;47.8805;11.6234
83679;Sachsenkam;47.8129;11.6314;47.8317;11.6657;47.7895;11.5985
83703;Gmund;47.744;11.7661;47.7881;11.7988;47.7198;11.6654
83708;Kreuth;47.6183;11.7267;47.7001;11.8548;47.5819;11.5978
91469;Hagenbüchach;49.5328;10.7627;49.5552;10.7897;49.5097;10.726
90449;Nürnberg;49.424;11.0147;49.4419;11.0364;49.4105;10.991
91171;Greding;49.0627;11.3265;49.1351;11.4264;48.9978;11.2488
90596;Schwanstetten;49.3077;11.1277;49.335;11.1902;49.2766;11.0872
85376;Schaidenhausen;48.3393;11.6453;48.3762;11.6866;48.3164;11.5945
85464;Finsing;48.2284;11.7914;48.2664;11.8582;48.2051;11.7479
84072;Au;48.5555;11.7087;48.5951;11.7979;48.5095;11.6577
85406;Zolling;48.4672;11.7786;48.5124;11.8365;48.4391;11.6873
97447;Gerolzhofen;49.8983;10.3249;49.9274;10.413;49.8689;10.2799
97525;Schwebheim;49.9896;10.2601;50.0129;10.2883;49.9752;10.2367
97723;Oberthulba;50.206;9.89322;50.2627;10.0101;50.1624;9.77983
36391;Sinntal;50.3023;9.61476;50.3688;9.7489;50.2265;9.55398
97789;Oberleichtersbach;50.2756;9.80908;50.3075;9.87325;50.2454;9.74985
36396;Steinau;50.3266;9.447;50.4426;9.60014;50.2411;9.36432
83727;Schliersee;47.6927;11.8754;47.7563;11.9425;47.608;11.7938
83737;Irschenberg;47.8102;11.8989;47.8649;11.9589;47.7733;11.8309
85604;Zorneding;48.084;11.8234;48.1183;11.8553;48.045;11.7819
85445;Oberding;48.3209;11.8237;48.3858;11.8934;48.2897;11.7642
85661;Forstinning;48.1228;11.8861;48.2;12.0056;48.0741;11.8355
85129;Oberdolling;48.8371;11.591;48.8631;11.6416;48.8115;11.5613
84089;Aiglsbach;48.6972;11.7143;48.7231;11.7621;48.6482;11.6539
85413;Hörgertshausen;48.559;11.8709;48.5885;11.9107;48.5264;11.8282
84091;Attenhofen;48.6617;11.8606;48.6856;11.9027;48.6299;11.7955
93333;Neustadt;48.7948;11.7552;48.9103;11.8277;48.7177;11.6554
65589;Hadamar;50.4536;8.04167;50.4929;8.15119;50.4239;7.99543
56412;Welschneudorf;50.4217;7.90045;50.4871;7.98924;50.346;7.75112
56283;Wildenbungert;50.1586;7.48796;50.2501;7.59497;50.1335;7.4135
56072;Koblenz;50.3577;7.53483;50.3849;7.57828;50.3225;7.4827
56254;Müden;50.2028;7.36343;50.2178;7.38318;50.1818;7.31416
56828;Alflen;50.1811;7.04759;50.2055;7.07847;50.1573;7.01087
56761;Zettingen;50.2391;7.19794;50.2811;7.24805;50.2026;7.04992
54533;Willwerscheid;50.0787;6.77218;50.0961;6.97107;49.9975;6.64189
54421;Reinsfeld;49.6814;6.87903;49.7177;6.92477;49.6413;6.84134
54657;Neidenbach;50.0114;6.59689;50.1138;6.66707;49.9865;6.53987
54636;Wolsfeld;50.0225;6.49155;50.0982;6.63424;49.8635;6.35057
56566;Neuwied;50.4568;7.52878;50.503;7.58309;50.4118;7.47684
56751;Polch;50.3002;7.29804;50.329;7.37827;50.2514;7.23705
56630;Kretz;50.3971;7.36574;50.4132;7.38417;50.3815;7.34065
56206;Kammerforst;50.4592;7.69031;50.4714;7.70849;50.4447;7.66366
54552;Utzerath;50.1949;6.90304;50.2902;6.99586;50.0796;6.76429
54570;Weidenbach;50.1333;6.7214;50.2787;6.81289;50.0845;6.55072
56769;Retterath;50.2767;7.00707;50.3066;7.06797;50.26;6.9493
54612;Wawern;50.1108;6.4802;50.1362;6.52282;50.0822;6.42625
54673;Zweifelscheid;49.9955;6.23244;50.0865;6.37617;49.9484;6.15384
92339;Beilngries;49.0053;11.4919;49.0875;11.5948;48.9515;11.3856
85119;Ernsgaden;48.7248;11.5681;48.7427;11.6014;48.7083;11.5386
92342;Realsmühle;49.1834;11.3484;49.2553;11.401;49.1134;11.2611
90592;Schwarzenbruck;49.3401;11.2694;49.3768;11.3212;49.322;11.207
90482;Nürnberg;49.4677;11.1474;49.4764;11.1864;49.4489;11.108
91058;Erlangen;49.5614;11.0044;49.5856;11.0395;49.5348;10.974
96152;Burghaslach;49.7345;10.5349;49.7563;10.6542;49.7042;10.478
91085;Weisendorf;49.6255;10.8188;49.6643;10.8753;49.5903;10.7537
91475;Lonnerstadt;49.6995;10.7455;49.7293;10.7862;49.6747;10.6968
91468;Gutenstetten;49.6227;10.628;49.6553;10.6756;49.5941;10.5895
96157;Ebrach;49.8416;10.4938;49.8817;10.5832;49.7853;10.4404
97539;Wonfurt;50.0047;10.4665;50.0265;10.5037;49.9579;10.4038
93339;Riedenburg;48.9535;11.7001;49.0215;11.8044;48.918;11.5951
97456;Dittelbrunn;50.1111;10.206;50.1499;10.2352;50.0658;10.1691
97453;Schonungen;50.0837;10.3391;50.1417;10.4333;50.0242;10.2587
36103;Flieden;50.4214;9.56068;50.4575;9.62554;50.3811;9.48146
97720;Nüdlingen;50.2212;10.137;50.2516;10.1858;50.1877;10.0888
63688;Gedern;50.4177;9.22067;50.4635;9.29049;50.362;9.13033
35641;Schöffengrund;50.4851;8.47642;50.5323;8.54781;50.4536;8.43333
35792;Löhnberg;50.5428;8.25362;50.5859;8.3236;50.5011;8.20523
56457;Westerburg;50.5684;7.96195;50.6013;8.01116;50.5342;7.92369
35423;Lich;50.5004;8.82959;50.5582;8.92687;50.4569;8.73886
35440;Linden;50.5326;8.67849;50.564;8.71139;50.5024;8.61553
35586;Wetzlar;50.5908;8.49185;50.6037;8.51419;50.5736;8.48086
35418;Buseck;50.6083;8.78288;50.6486;8.86133;50.5688;8.73154
35305;Grünberg;50.6054;8.95747;50.6902;9.06963;50.5553;8.85008
36355;Grebenhain;50.4948;9.30039;50.5416;9.45549;50.4369;9.24612
85567;Grafing;48.0351;11.9548;48.0668;12.0264;47.9992;11.8766
83098;Brannenburg;47.7315;12.0755;47.7598;12.1332;47.6985;12.0085
83059;Kolbermoor;47.8394;12.0495;47.8706;12.0841;47.8163;12.0021
83135;Schechen;47.9477;12.1159;47.9689;12.1566;47.88;12.082
85643;Steinhöring;48.0957;12.047;48.138;12.0879;48.0489;11.9925
91096;Möhrendorf;49.6447;10.9963;49.673;11.0179;49.6138;10.9584
90542;Eckental;49.5851;11.2387;49.611;11.2887;49.56;11.1432
92363;Breitenbrunn;49.093;11.6364;49.1361;11.7122;49.0469;11.5357
92364;Deining;49.2157;11.5379;49.2708;11.6032;49.1571;11.4711
92348;Großwiesenhof;49.3498;11.4297;49.4108;11.5014;49.3038;11.3712
84424;Isen;48.1948;12.063;48.2356;12.1167;48.1396;12.0017
85447;Weg;48.3629;12.0017;48.3919;12.0651;48.3316;11.9332
84095;Furth;48.5886;12.0246;48.6043;12.0879;48.5718;11.9523
84174;Eching;48.4792;12.0515;48.5164;12.0983;48.4558;12.001
97514;Oberaurach;49.9096;10.6557;49.9617;10.708;49.882;10.5654
97475;Zeil;50.0195;10.5883;50.0551;10.6757;49.9906;10.5517
97450;Arnstein;49.9843;9.9364;50.0579;10.046;49.9307;9.86485
97488;Stadtlauringen;50.1932;10.3934;50.2318;10.4517;50.1339;10.317
97653;Bischofsheim;50.4058;9.99178;50.4468;10.1108;50.3554;9.91877
97786;Motten;50.3879;9.77368;50.4258;9.8069;50.3411;9.73302
97618;Wülfershausen;50.3373;10.296;50.3907;10.3792;50.2633;10.1027
83101;Rohrdorf;47.7999;12.1841;47.8417;12.2511;47.7795;12.1289
84432;Hohenpolding;48.3949;12.1293;48.4266;12.1716;48.362;12.0888
84405;Dorfen;48.2942;12.1727;48.3277;12.2551;48.225;12.0695
83564;Soyen;48.0987;12.2079;48.1427;12.2736;48.0685;12.1641
93309;Kelheim;48.9067;11.8564;49.0227;12.0133;48.8537;11.7169
93348;Kirchdorf;48.7634;11.9105;48.7958;11.9465;48.7378;11.8791
84056;Rottenburg;48.715;12.0317;48.7727;12.1332;48.6679;11.9472
84028;Landshut;48.5409;12.1623;48.565;12.1871;48.5287;12.1402
93345;Hausen;48.8513;11.9955;48.88;12.0342;48.8068;11.9378
56244;Wölferlingen;50.553;7.80532;50.6194;7.91179;50.4813;7.66827
35759;Driedorf;50.632;8.1732;50.678;8.25656;50.5985;8.1099
57642;Alpenrod;50.6378;7.86221;50.6616;7.88922;50.6144;7.84393
56269;Marienhausen;50.5412;7.67005;50.6013;7.71174;50.5191;7.58247
56598;Rheinbrohl;50.4982;7.36949;50.5324;7.40182;50.4659;7.31219
56587;Straßenhaus;50.5513;7.51483;50.5737;7.55853;50.5209;7.46511
53518;Wimbach;50.3787;6.94846;50.4276;7.01411;50.3358;6.87513
56746;Spessart;50.4308;7.1172;50.4573;7.17128;50.3919;7.03776
54610;Büdesheim;50.2093;6.56683;50.2352;6.59719;50.1859;6.53133
54595;Weinsheim;50.2225;6.4231;50.2872;6.5161;50.1513;6.31275
54675;Wallendorf;49.9087;6.31392;50.0289;6.38173;49.8532;6.21645
54619;Üttfeld;50.13;6.22435;50.1954;6.34164;50.0873;6.15645
53545;Ockenfels;50.5803;7.30588;50.6158;7.33924;50.5562;7.26447
57632;Ziegenhain;50.6555;7.5165;50.6944;7.58973;50.5956;7.45079
53474;Bad Neuenahr-Ahrweiler;50.5347;7.11759;50.5827;7.20875;50.4768;7.05424
54587;Lissendorf;50.3107;6.60346;50.3394;6.65342;50.2992;6.53627
92331;Parsberg;49.1551;11.7303;49.2297;11.7977;49.0962;11.6637
85095;Denkendorf;48.9268;11.4597;48.9632;11.5222;48.8855;11.4048
91244;Reichenschwand;49.5178;11.3721;49.5409;11.3974;49.4985;11.3434
91230;Happurg;49.4616;11.4961;49.5095;11.5568;49.4218;11.4359
91245;Simmelsdorf;49.617;11.3337;49.6695;11.3939;49.5756;11.2919
91358;Steingraben;49.6705;11.1568;49.6929;11.1975;49.6572;11.1335
91352;Hallerndorf;49.7549;10.9783;49.786;11.0438;49.7168;10.9131
96194;Walsdorf;49.8729;10.7714;49.8999;10.8093;49.8519;10.7367
96050;Bamberg;49.8791;10.9244;49.9093;10.961;49.8489;10.8938
96169;Lauter;49.9766;10.7704;50.0003;10.8126;49.9583;10.7404
97496;Burgpreppach;50.14;10.6341;50.1687;10.7008;50.0971;10.5769
93161;Sinzing;48.9768;11.9678;49.0257;12.0482;48.9458;11.9021
93188;Pielenhofen;49.0747;11.962;49.0959;12.0188;49.0497;11.939
92334;Berching;49.1028;11.4373;49.1878;11.5764;49.062;11.3524
97631;Bad Königshofen;50.2778;10.4938;50.3391;10.5594;50.2278;10.4131
36039;Fulda;50.5997;9.67684;50.6293;9.73298;50.5546;9.639
36160;Dipperz;50.531;9.8103;50.5705;9.8781;50.5036;9.76452
36367;Wartenberg;50.6195;9.43755;50.6717;9.50113;50.5753;9.41607
36369;Lautertal;50.5895;9.29126;50.645;9.35425;50.5348;9.22996
36154;Zwickmühle;50.5113;9.48258;50.5568;9.57544;50.4745;9.42734
35764;Sinn;50.6468;8.33127;50.6715;8.3788;50.6229;8.27109
35435;Wettenberg;50.6386;8.65765;50.7013;8.69604;50.5967;8.59851
35686;Dillenburg;50.7166;8.23151;50.7336;8.26911;50.7074;8.20409
57580;Gebhardshain;50.7455;7.81277;50.7704;7.84694;50.7277;7.76844
57562;Herdorf;50.773;7.9471;50.8145;7.98505;50.7456;7.89843
35085;Ebsdorfergrund;50.7288;8.84803;50.787;8.91941;50.6876;8.74852
35649;Bischoffen;50.7135;8.4923;50.7438;8.57827;50.6879;8.4307
35096;Weimar;50.7612;8.69584;50.8131;8.77504;50.7169;8.6341
35690;Dillenburg;50.7725;8.32857;50.7909;8.3792;50.7587;8.29757
35329;Gemünden;50.6899;9.07973;50.7306;9.15033;50.6378;9.00795
36320;Kirtorf;50.7716;9.1064;50.8325;9.18863;50.7135;9.01496
36318;Schwalmtal;50.6935;9.29873;50.7398;9.37995;50.6291;9.23419
83137;Schonstett;47.9875;12.2592;48.01;12.2852;47.9693;12.2108
83259;Schleching;47.718;12.3861;47.7548;12.4502;47.6839;12.3319
83209;Prien;47.8573;12.3946;47.8883;12.4277;47.8226;12.2819
83088;Kiefersfelden;47.6253;12.1349;47.6549;12.2081;47.601;12.0286
83119;Obing;48.0162;12.4116;48.0536;12.4683;47.9764;12.3326
83546;Wörth;48.1729;12.3138;48.1924;12.3461;48.1528;12.292
96155;Buttenheim;49.824;11.0672;49.8612;11.1054;49.7924;11.014
91320;Ebermannstadt;49.7969;11.1868;49.8195;11.3029;49.747;11.1141
91235;Velden;49.6012;11.4919;49.6453;11.5763;49.5598;11.4285
92366;Hohenfels;49.223;11.8681;49.2986;11.9426;49.1519;11.7685
92280;Kastl;49.3543;11.691;49.4176;11.7509;49.3074;11.6237
93155;Hemau;49.0404;11.7501;49.1064;11.8994;48.9809;11.6592
92278;Illschwang;49.4557;11.7061;49.498;11.759;49.4114;11.6283
84428;Buchbach;48.3052;12.3049;48.3319;12.3693;48.2841;12.2481
84144;Geisenhausen;48.4766;12.2657;48.5148;12.3417;48.4102;12.1943
84100;Niederaichbach;48.5929;12.3168;48.6378;12.3745;48.5473;12.274
84092;Bayerbach;48.7123;12.2947;48.7473;12.3473;48.6759;12.2653
96199;Zapfendorf;50.0073;10.9403;50.0498;11.0083;49.9804;10.9085
96190;Untermerzbach;50.1258;10.842;50.1578;10.8806;50.0728;10.7949
98663;Westhausen;50.2896;10.7052;50.3457;10.8523;50.2043;10.5912
97640;Stockheim;50.4003;10.2918;50.4982;10.4391;50.3631;10.2296
36115;Hilders;50.532;9.98216;50.6048;10.0615;50.4614;9.89406
97650;Fladungen;50.5338;10.1411;50.5647;10.2252;50.4907;10.039
98631;Wolfmannshausen;50.4352;10.4842;50.5084;10.6169;50.3498;10.3479
83236;Übersee;47.8271;12.4874;47.8614;12.518;47.7947;12.4252
84155;Bodenkirchen;48.4018;12.3945;48.4559;12.4839;48.3443;12.3461
84562;Mettenheim;48.276;12.4801;48.3148;12.5179;48.2273;12.4318
83342;Tacherting;48.0874;12.4967;48.1192;12.5845;48.0427;12.4359
93096;Köfering;48.938;12.1894;48.95;12.2102;48.9254;12.153
84069;Schierling;48.8348;12.1513;48.8786;12.2597;48.7649;12.0968
93057;Regensburg;49.0483;12.1145;49.0764;12.1403;49.0291;12.093
84168;Aham;48.515;12.4719;48.5624;12.5112;48.4855;12.4105
84130;Dingolfing;48.6148;12.4892;48.662;12.526;48.5641;12.4293
93089;Aufhausen;48.8766;12.2853;48.9037;12.3237;48.8395;12.2363
57612;Volkerzen;50.7273;7.6948;50.7487;7.75513;50.6814;7.56347
57234;Wilnsdorf;50.8349;8.11206;50.8774;8.20132;50.7844;8.04397
57587;Mühlenthal;50.8282;7.74932;50.8509;7.79431;50.7984;7.70604
